03/08/2015 05:43:05 AM |              502475 (+63)                             501576 (+63)
03/08/2015 05:48:06 AM |              502538 (+63)                             501639 (+63)
03/08/2015 05:53:06 AM |              502601 (+63)                             501702 (+63)
03/08/2015 05:58:06 AM |              502664 (+63)                             501765 (+63)
03/08/2015 06:03:06 AM |              502727 (+63)                             501828 (+63)
03/08/2015 06:08:06 AM |              502790 (+63)                             501891 (+63)
03/08/2015 06:13:06 AM |              502853 (+63)                             501954 (+63)
03/08/2015 06:18:07 AM |              502916 (+63)                             502017 (+63)
03/08/2015 06:23:07 AM |              502979 (+63)                             502080 (+63)
03/08/2015 06:28:07 AM |              503042 (+63)                             502143 (+63)
03/08/2015 06:33:07 AM |              503105 (+63)                             502206 (+63)
03/08/2015 06:38:07 AM |              503168 (+63)                             502269 (+63)
03/08/2015 06:43:07 AM |              503231 (+63)                             502332 (+63)
03/08/2015 06:48:08 AM |              503294 (+63)                             502395 (+63)
03/08/2015 06:53:08 AM |              503357 (+63)                             502458 (+63)
03/08/2015 06:58:08 AM |              503420 (+63)                             502521 (+63)
03/08/2015 07:03:08 AM |              503483 (+63)                             502584 (+63)
03/08/2015 07:08:08 AM |              503546 (+63)                             502647 (+63)
03/08/2015 07:13:08 AM |              503609 (+63)                             502710 (+63)
03/08/2015 07:18:09 AM |              503672 (+63)                             502773 (+63)
03/08/2015 07:23:09 AM |              503735 (+63)                             502836 (+63)
03/08/2015 07:28:09 AM |              503798 (+63)                             502899 (+63)
03/08/2015 07:33:09 AM |              503861 (+63)                             502962 (+63)
03/08/2015 07:38:09 AM |              503924 (+63)                             503025 (+63)
03/08/2015 07:43:10 AM |              503987 (+63)                             503088 (+63)
03/08/2015 07:48:10 AM |              504050 (+63)                             503151 (+63)
03/08/2015 07:53:10 AM |              504113 (+63)                             503214 (+63)
03/08/2015 07:58:10 AM |              504176 (+63)                             503277 (+63)
03/08/2015 08:03:10 AM |              504239 (+63)                             503340 (+63)
03/08/2015 08:08:10 AM |              504302 (+63)                             503403 (+63)
03/08/2015 08:13:11 AM |              504365 (+63)                             503466 (+63)
03/08/2015 08:18:11 AM |              504428 (+63)                             503529 (+63)
03/08/2015 08:23:11 AM |              504491 (+63)                             503592 (+63)
03/08/2015 08:28:11 AM |              504554 (+63)                             503655 (+63)
03/08/2015 08:33:11 AM |              504617 (+63)                             503718 (+63)
03/08/2015 08:38:12 AM |              504680 (+63)                             503781 (+63)
03/08/2015 08:43:12 AM |              504743 (+63)                             503844 (+63)
03/08/2015 08:48:12 AM |              504806 (+63)                             503907 (+63)
03/08/2015 08:53:12 AM |              504869 (+63)                             503970 (+63)
03/08/2015 08:58:12 AM |              504932 (+63)                             504033 (+63)
03/08/2015 09:03:12 AM |              504995 (+63)                             504096 (+63)
